bridgeless,bridges,connected,cubic,cycle_rank,edges,elapsed_seconds,gram_rank,graph_sha256,max_conservation_residual,max_unit_norm_residual,method,name,simple,solver_cost,solver_nfev,three_edge_coloring_search_nodes,three_edge_coloring_status,valid_s2_certificate,vertices
True,[],True,True,13,36,0.0008302379999349796,3,7837fa1187e28a255754328bdc307dcb8e84da77cd55ea45ecbdaf1b7533a851,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n24_seed619707127,True,,,21,colourable,True,24
True,[],True,True,13,36,0.0009873699999616292,3,70f6ee83ea4e80bd2fe901fbc4ff958509c89180c41c89c04844062a13760c9a,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n24_seed4035835739,True,,,16,colourable,True,24
True,[],True,True,13,36,0.0007241509999857954,3,74748c64fcb538a1dc23bdfd0fd6db1bf20dcfabecf2c48ea18d60283d0e08e7,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n24_seed1879446333,True,,,13,colourable,True,24
True,[],True,True,13,36,0.0018398009999600617,3,783de1958e331098ddd5436e155619f32c8ece2d5098b6c5488aa6b48f6fa1d8,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n24_seed59235661,True,,,92,colourable,True,24
True,[],True,True,13,36,0.001103590999946391,3,fd5a12e58e54608e507980e5a7be696d0720dd4b669d75792fc11f148deabc2d,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n24_seed49597014,True,,,29,colourable,True,24
True,[],True,True,13,36,0.0012127889999646868,3,88243d181e114e95d68671a2ba596db824166250d1bb5bd9cb0db43862b95cfc,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n24_seed691118223,True,,,16,colourable,True,24
True,[],True,True,13,36,0.0010104019999062075,3,f89ae345b88824f66322b3b81fd994f77d7959262f285d0f525a2e27251693b9,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n24_seed4049098856,True,,,32,colourable,True,24
True,[],True,True,13,36,0.0007906659999434851,3,907b30b93d7d24efd38d64cea3e06a20cedb03b5f79385d367b43ce74ad6bc59,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n24_seed1650060220,True,,,20,colourable,True,24
True,[],True,True,13,36,0.000840293000010206,3,40f75c3ec46e016f357b9e18939af9888cbd2208cc32db69a85d26da5a2b7991,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n24_seed3228150954,True,,,19,colourable,True,24
True,[],True,True,16,45,0.0012804269999833195,3,8697b14309279ef02e19e572c942058a50b79dc996b6ec0bcf9dfe03d9b320fa,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n30_seed1239462206,True,,,29,colourable,True,30
True,[],True,True,16,45,0.005234276000010141,3,883db0b39874709c529961b30365f6d55a6dcfb31852590fab92aea8836f5f53,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n30_seed1875927402,True,,,215,colourable,True,30
True,[],True,True,16,45,0.0009064890000445303,3,0a2a467c0a7ef27c494f96d63db9a14413d78a06ec61ec329afd84d119f26f5b,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n30_seed4160034337,True,,,18,colourable,True,30
True,[],True,True,16,45,0.0013851049999402676,3,b664d4662ccc481e2acd195ea0736b37336f3ea7f908ff15adeeb587cdffb399,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n30_seed2630660129,True,,,16,colourable,True,30
True,[],True,True,16,45,0.0011557999999922686,3,959d5389580b8dddf7fc77a7b4941f7eaecbd67b082a24a2c539c351fcda33f1,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n30_seed1471015993,True,,,18,colourable,True,30
True,[],True,True,16,45,0.0012237619999950766,3,65b0a19e245b64b91faf07ce217258c8f5f587bf65bf2cbeef21c4654fa47ce3,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n30_seed484038510,True,,,27,colourable,True,30
True,[],True,True,16,45,0.0011040760000469163,3,615cc4d985880bf7ce8e5f2ef199ae503d5988ad1eded6fb8be04a0c85f72c46,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n30_seed837672733,True,,,18,colourable,True,30
True,[],True,True,16,45,0.0010842230000207564,3,eefec54a0f186509728081f1c96b5aba5449fa91248074d13989eac2ad31abc7,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n30_seed2343697238,True,,,26,colourable,True,30
True,[],True,True,16,45,0.0009031920000097671,3,ee85b8bbca36d2653d880c18734f59dbd5ed1cb66a39d2e986a80c1ccf11a3e9,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n30_seed3618725981,True,,,16,colourable,True,30
True,[],True,True,16,45,0.0009774740000239035,3,50e31be28d5f0e0fe760e7c7762358c4ac683c15b00a3dcf8d70dbb5a40a19b0,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n30_seed3489620422,True,,,20,colourable,True,30
True,[],True,True,16,45,0.0011938549999968018,3,6d41e8ec4bcd61705a0a5b7a996d8b544830d44b2aebdcbc2c300ea20e8b5877,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n30_seed3165502322,True,,,35,colourable,True,30
True,[],True,True,16,45,0.001129298000023482,3,d2e76793236741f0a90a165af512ae9d6d49d9c3eef6e4235f432c3b7642cac0,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n30_seed50400917,True,,,16,colourable,True,30
True,[],True,True,16,45,0.0009938630000760895,3,812a4125039f73c8b6cfa158e7fb6edf3bb09524ccd7e887fa9f7029223926ff,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n30_seed935994309,True,,,22,colourable,True,30
True,[],True,True,16,45,0.0012800019999303913,3,3a919768e447e62fbcec59cfe88032792c5621761a2cf4ee58e1e82ff5a6adb9,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n30_seed3931643708,True,,,16,colourable,True,30
True,[],True,True,16,45,0.0011835839999321252,3,b35097567f3610c354aede6e42e1e40740f5670122a85e982a80bfe876c629a6,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n30_seed1052002253,True,,,16,colourable,True,30
True,[],True,True,16,45,0.001144559000067602,3,3f4bec6ce52642d0fb288f310951e5cb0fc68c43e7362b46afbf63e4cdf47df7,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n30_seed3098214448,True,,,26,colourable,True,30
True,[],True,True,16,45,0.0013305449999734265,3,fc2993b18a80ab3252169bfde0cb930c64bde6ce2b78563e90e16d56928b0664,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n30_seed3497906633,True,,,28,colourable,True,30
True,[],True,True,16,45,0.001344999000025382,3,00dbd5f404636007d29017a884d9df2b24c3db18cf4a90444a93d5c4242b5b1e,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n30_seed2841753944,True,,,33,colourable,True,30
True,[],True,True,16,45,0.0028228300000137097,3,b531f86978ca1436c71938be79bc0699fe68bc9510e86ffec77f0272458c0e92,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n30_seed3089291543,True,,,96,colourable,True,30
True,[],True,True,16,45,0.002344000999983109,3,e1f4fd9b49a8232a08c02d7a209af71878b56b7047648065275ae47c14d76932,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n30_seed3209554484,True,,,77,colourable,True,30
True,[],True,True,16,45,0.0010202659999549724,3,6d20f03467d47c71899a036b7b0f6cfdcc0b7a732518de95566e14f927969af7,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n30_seed2481284369,True,,,24,colourable,True,30
True,[],True,True,16,45,0.0010149450000653815,3,ccc067e3f3b42b2396d5316ce4c198db66fdba23a395f11ef28a75ecea48cdc4,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n30_seed3010518806,True,,,24,colourable,True,30
True,[],True,True,16,45,0.0009461779999355713,3,d0206044a0a86357d2c2c6060193f39e0fa3e7ddf1ad38408dbc54e09f3897ad,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n30_seed4169279335,True,,,21,colourable,True,30
True,[],True,True,16,45,0.0013783460000240666,3,a870e030643471d23cab389f626a8dadded9cf08e1231dd23bb93b0a11d4f1c5,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n30_seed4225094333,True,,,31,colourable,True,30
True,[],True,True,16,45,0.0014889450000055149,3,232d1623d6d4c8f133d0df29b265f05836c6ea579ccdbaf80abab9fe22078e06,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n30_seed3335383923,True,,,29,colourable,True,30
True,[],True,True,16,45,0.0012319449999722565,3,f8169fa879a5753c6c6e1d6568ea1321112df436e52390263f816b5700a45ba9,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n30_seed3724965114,True,,,16,colourable,True,30
True,[],True,True,16,45,0.001487080999936552,3,1d55f0ba2706ea561bb2d5e29126d0e39e3b13464de33c84fd8d8553556ab722,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n30_seed2901093559,True,,,25,colourable,True,30
True,[],True,True,16,45,0.001148039999975481,3,4b956871e913f06f8ab1772f0b7e591042289d7f09621f2ec17f43872a53d17f,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n30_seed288647018,True,,,21,colourable,True,30
True,[],True,True,16,45,0.000978151000026628,3,2bb51dd49579e22fe8ca5ff5ba5de2c2bca36698ed49e883480ed9e057585a8c,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n30_seed3521166313,True,,,19,colourable,True,30
True,[],True,True,16,45,0.0013527639999892926,3,29cff5306b2120c5125bda8ed13f3f34746dd9d4183dcd63cb7dc103f7e77643,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n30_seed2899463329,True,,,16,colourable,True,30
True,[],True,True,21,60,0.0018297479999773714,3,4381a6d915a207a29041078e667c1f0f78a9821a37163091327228fd38f8f28f,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n40_seed810155926,True,,,23,colourable,True,40
True,[],True,True,21,60,0.0025564559999793346,3,1a21761b3609573265ad7d0dbc0f4802fcf6a906df5d457e39f38804c66de68f,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n40_seed1420319441,True,,,47,colourable,True,40
True,[],True,True,21,60,0.0018216209999764033,3,ecb133635f6a47536e6f860bf898dfde9acff73bfef0d10631bd4e27f382f8b1,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n40_seed3503637730,True,,,30,colourable,True,40
True,[],True,True,21,60,0.0013582130000031611,3,ac106b8519c212e44a74d76fb9c3ad1add5adb202db7c0e8d8eb9fa1d0faa2b8,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n40_seed1022822333,True,,,21,colourable,True,40
True,[],True,True,21,60,0.002170750000004773,3,0e5ca35528eaa2e0c549a46325d992b58762bbebf8a0351573b261bf2bdbb28f,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n40_seed2860083668,True,,,53,colourable,True,40
True,[],True,True,21,60,0.002544178000107422,3,e63fb0cfeea31837475cf236bbaf9550b67cfb81ab663ef814a6b07e3a747076,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n40_seed281340767,True,,,67,colourable,True,40
True,[],True,True,21,60,0.00210518400001547,3,c318e62ee1018636c0e7da0bb5fc04809defb6a98f27ada2c088c27fb7c42bb9,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n40_seed367782461,True,,,50,colourable,True,40
True,[],True,True,21,60,0.0013361049999502939,3,ce7d80d34c0f7c2804e98bb59c288877d5672a9685e5795ad9af1eed2dbe5b73,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n40_seed2990133750,True,,,24,colourable,True,40
True,[],True,True,21,60,0.0026476499999716907,3,6bf0aeac9f4b20978faeb672a373f358d1c7d3dde70d594d2583a25e23d481ec,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n40_seed3321112684,True,,,75,colourable,True,40
True,[],True,True,21,60,0.0014558010000200738,3,11dff1053481b8b34217e26b0987c8aff531fba3c75f3e5a64b6a01bedf2cc0f,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n40_seed3000333825,True,,,25,colourable,True,40
True,[],True,True,21,60,0.003686780000066392,3,276c8cd5c04012b4832181f21da329bc3e2b3008f1b4326b260d9a2db7aa84b9,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n40_seed686885781,True,,,136,colourable,True,40
True,[],True,True,21,60,0.0013262530000019979,3,ecdeac16aa0b80e7b8cdf6c72a94f6c913ceeced55112742a9a9fd48560d8183,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n40_seed935981109,True,,,23,colourable,True,40
True,[],True,True,21,60,0.0016950039999983346,3,8943244cdf934aee0eeafc9bf4ffb829f6cd64aaca34b1957a04979a4a90f00f,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n40_seed259847167,True,,,40,colourable,True,40
True,[],True,True,21,60,0.0014307619999271992,3,b5b97699b8be322240e57fc6967ad7fbb28d96276c1e496018ce38d898d9f37d,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n40_seed3874685176,True,,,26,colourable,True,40
True,[],True,True,21,60,0.0019578950000322948,3,1ba19af23c6bba675078f02caa323896de3e461d8797a664aa2d01b4dc3c40de,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n40_seed3647579905,True,,,26,colourable,True,40
True,[],True,True,21,60,0.0028962520000277436,3,de9f922cfdd80f760a7be9b7508eda88226fb9bae368ebf9cdf2050e4f8bef66,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n40_seed2243145306,True,,,88,colourable,True,40
True,[],True,True,21,60,0.0024724730000116324,3,20bbe83c7fb438f7bc129dc9e59efe8cf6dc59f57687fad22cb260408e4b1446,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n40_seed587268456,True,,,41,colourable,True,40
True,[],True,True,21,60,0.001420871999926021,3,5b504457287107448c7081733f69745972a4ffbe618be1ec14286e6ca5cf8a9f,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n40_seed531648136,True,,,21,colourable,True,40
True,[],True,True,21,60,0.0017603320000034728,3,766d0d24a3602d42ec6a852aea3acaf7281303e93d5bc5a7dadef38d4c98403e,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n40_seed1030869896,True,,,26,colourable,True,40
True,[],True,True,21,60,0.004738232000022435,3,3b6f7e4768b8fb4f88658555aac066f41ef0d867764f9fdffc3ccf340b526e35,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n40_seed1821107817,True,,,148,colourable,True,40
True,[],True,True,21,60,0.0012293239999507932,3,11cf53449512e594d9af901578fe5b69408b8e96f63107199ea4b858b6a9e8af,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n40_seed3679014831,True,,,21,colourable,True,40
True,[],True,True,21,60,0.0016365819999464293,3,e8025ac296f68faeb42392a71ee64163c8b47b4f42ae2fdf225726df1a1d14a9,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n40_seed2474002146,True,,,40,colourable,True,40
True,[],True,True,21,60,0.002464958000018669,3,39d8f248fc89599bd9eb13b675249c7a0a45b352be6299ebd2d5246e0bee720e,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n40_seed226252726,True,,,72,colourable,True,40
True,[],True,True,21,60,0.002689820000000509,3,69103cc5523f291dc64708232466cbf5a01b5c38c5f376636254abd4259f9dd8,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n40_seed338799528,True,,,71,colourable,True,40
True,[],True,True,21,60,0.002223906000040188,3,68e7590d72f2990d2d71a453078d994d64b454b270fc173328907d2727205828,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n40_seed1687617737,True,,,47,colourable,True,40
True,[],True,True,21,60,0.004186625999977878,3,a136e56c0d04dcd33c6fb516a70bbbbe764ca13a62f31da769749a34396314c1,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n40_seed275208963,True,,,133,colourable,True,40
True,[],True,True,21,60,0.0026970100000198727,3,0a1f56fc7f3d8ea7c1268947e4c3d8a13f7f1c52d459b1e2998ef6d868a1d270,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n40_seed921779889,True,,,68,colourable,True,40
True,[],True,True,21,60,0.001477630999943358,3,dface492012e05a865796949afce14ec2a3caceb7d2aa7a1786290c2f49a7bd7,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n40_seed2250774800,True,,,32,colourable,True,40
True,[],True,True,21,60,0.004661617000010665,3,5510754c85b14dae862e511e68a58e569ee9fbbb05cb39aff3bcdc50656bd260,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n40_seed3087562595,True,,,152,colourable,True,40
True,[],True,True,21,60,0.0017937300000312462,3,7e52c67d4d5332b9712ecb3dafc075971e6b372248323725baf32ef8a72a806d,0.0,1.1102230246251565e-16,exact_three_edge_colouring_construction,random_n40_seed2534447987,True,,,35,colourable,True,40
